departamento,provincia,distrito,partido,votos
CUSCO,ACOMAYO,MOSOC LLACTA,Fuerza Popular,5
CUSCO,ACOMAYO,MOSOC LLACTA,Perú Libre,275
CUSCO,ACOMAYO,MOSOC LLACTA,Alianza para el Progreso,8
CUSCO,ACOMAYO,POMACANCHI,Acción Popular,214
CUSCO,ACOMAYO,POMACANCHI,Avanza Pais,85
CUSCO,ACOMAYO,POMACANCHI,Podemos Perú,18
CUSCO,ACOMAYO,POMACANCHI,Renovación Popular,123
CUSCO,ACOMAYO,POMACANCHI,Somos Perú,23
CUSCO,ACOMAYO,POMACANCHI,Fuerza Popular,69
CUSCO,ACOMAYO,POMACANCHI,Perú Libre,1658
CUSCO,ACOMAYO,POMACANCHI,Alianza para el Progreso,21
CUSCO,ACOMAYO,RONDOCAN,Acción Popular,75
CUSCO,ACOMAYO,RONDOCAN,Avanza Pais,12
CUSCO,ACOMAYO,RONDOCAN,Podemos Perú,13
CUSCO,ACOMAYO,RONDOCAN,Renovación Popular,9
CUSCO,ACOMAYO,RONDOCAN,Somos Perú,3
CUSCO,ACOMAYO,RONDOCAN,Fuerza Popular,56
CUSCO,ACOMAYO,RONDOCAN,Perú Libre,367
CUSCO,ACOMAYO,RONDOCAN,Alianza para el Progreso,9
CUSCO,ACOMAYO,SANGARARA,Acción Popular,113
CUSCO,ACOMAYO,SANGARARA,Avanza Pais,34
CUSCO,ACOMAYO,SANGARARA,Podemos Perú,12
CUSCO,ACOMAYO,SANGARARA,Renovación Popular,21
CUSCO,ACOMAYO,SANGARARA,Somos Perú,10
CUSCO,ACOMAYO,SANGARARA,Fuerza Popular,59
CUSCO,ACOMAYO,SANGARARA,Perú Libre,635
CUSCO,ACOMAYO,SANGARARA,Alianza para el Progreso,22
CUSCO,ANTA,ANCAHUASI,Acción Popular,246
CUSCO,ANTA,ANCAHUASI,Avanza Pais,61
CUSCO,ANTA,ANCAHUASI,Podemos Perú,36
CUSCO,ANTA,ANCAHUASI,Renovación Popular,47
CUSCO,ANTA,ANCAHUASI,Somos Perú,14
CUSCO,ANTA,ANCAHUASI,Fuerza Popular,152
CUSCO,ANTA,ANCAHUASI,Perú Libre,1366
CUSCO,ANTA,ANCAHUASI,Alianza para el Progreso,47
CUSCO,ANTA,ANTA,Acción Popular,728
CUSCO,ANTA,ANTA,Avanza Pais,333
CUSCO,ANTA,ANTA,Podemos Perú,126
CUSCO,ANTA,ANTA,Renovación Popular,557
CUSCO,ANTA,ANTA,Somos Perú,135
CUSCO,ANTA,ANTA,Fuerza Popular,361
CUSCO,ANTA,ANTA,Perú Libre,3226
CUSCO,ANTA,ANTA,Alianza para el Progreso,240
CUSCO,ANTA,CACHIMAYO,Acción Popular,144
CUSCO,ANTA,CACHIMAYO,Avanza Pais,70
CUSCO,ANTA,CACHIMAYO,Podemos Perú,26
CUSCO,ANTA,CACHIMAYO,Renovación Popular,81
CUSCO,ANTA,CACHIMAYO,Somos Perú,14
CUSCO,ANTA,CACHIMAYO,Fuerza Popular,103
CUSCO,ANTA,CACHIMAYO,Perú Libre,525
CUSCO,ANTA,CACHIMAYO,Alianza para el Progreso,30
CUSCO,ANTA,CHINCHAYPUJIO,Acción Popular,173
CUSCO,ANTA,CHINCHAYPUJIO,Avanza Pais,53
CUSCO,ANTA,CHINCHAYPUJIO,Podemos Perú,31
CUSCO,ANTA,CHINCHAYPUJIO,Renovación Popular,55
CUSCO,ANTA,CHINCHAYPUJIO,Somos Perú,30
CUSCO,ANTA,CHINCHAYPUJIO,Fuerza Popular,87
CUSCO,ANTA,CHINCHAYPUJIO,Perú Libre,817
CUSCO,ANTA,CHINCHAYPUJIO,Alianza para el Progreso,29
CUSCO,ANTA,HUAROCONDO,Acción Popular,295
CUSCO,ANTA,HUAROCONDO,Avanza Pais,73
CUSCO,ANTA,HUAROCONDO,Podemos Perú,30
CUSCO,ANTA,HUAROCONDO,Renovación Popular,97
CUSCO,ANTA,HUAROCONDO,Somos Perú,20
CUSCO,ANTA,HUAROCONDO,Fuerza Popular,114
CUSCO,ANTA,HUAROCONDO,Perú Libre,1087
CUSCO,ANTA,HUAROCONDO,Alianza para el Progreso,55
CUSCO,ANTA,LIMATAMBO,Acción Popular,261
CUSCO,ANTA,LIMATAMBO,Avanza Pais,99
CUSCO,ANTA,LIMATAMBO,Podemos Perú,27
CUSCO,ANTA,LIMATAMBO,Renovación Popular,93
CUSCO,ANTA,LIMATAMBO,Somos Perú,30
CUSCO,ANTA,LIMATAMBO,Fuerza Popular,208
CUSCO,ANTA,LIMATAMBO,Perú Libre,1378
CUSCO,ANTA,LIMATAMBO,Alianza para el Progreso,51
CUSCO,ANTA,MOLLEPATA,Acción Popular,115
CUSCO,ANTA,MOLLEPATA,Avanza Pais,73
CUSCO,ANTA,MOLLEPATA,Podemos Perú,18
CUSCO,ANTA,MOLLEPATA,Renovación Popular,76
CUSCO,ANTA,MOLLEPATA,Somos Perú,10
CUSCO,ANTA,MOLLEPATA,Fuerza Popular,194
CUSCO,ANTA,MOLLEPATA,Perú Libre,570
CUSCO,ANTA,MOLLEPATA,Alianza para el Progreso,17
CUSCO,ANTA,PUCYURA,Acción Popular,155
CUSCO,ANTA,PUCYURA,Avanza Pais,60
CUSCO,ANTA,PUCYURA,Podemos Perú,30
CUSCO,ANTA,PUCYURA,Renovación Popular,79
CUSCO,ANTA,PUCYURA,Somos Perú,6
CUSCO,ANTA,PUCYURA,Fuerza Popular,104
CUSCO,ANTA,PUCYURA,Perú Libre,776
CUSCO,ANTA,PUCYURA,Alianza para el Progreso,51
CUSCO,ANTA,ZURITE,Acción Popular,179
CUSCO,ANTA,ZURITE,Avanza Pais,52
CUSCO,ANTA,ZURITE,Podemos Perú,20
CUSCO,ANTA,ZURITE,Renovación Popular,48
CUSCO,ANTA,ZURITE,Somos Perú,14
CUSCO,ANTA,ZURITE,Fuerza Popular,92
CUSCO,ANTA,ZURITE,Perú Libre,705
CUSCO,ANTA,ZURITE,Alianza para el Progreso,23
CUSCO,CALCA,CALCA,Acción Popular,1149
CUSCO,CALCA,CALCA,Avanza Pais,582
CUSCO,CALCA,CALCA,Podemos Perú,105
CUSCO,CALCA,CALCA,Renovación Popular,479
CUSCO,CALCA,CALCA,Somos Perú,80
CUSCO,CALCA,CALCA,Fuerza Popular,408
CUSCO,CALCA,CALCA,Perú Libre,4118
CUSCO,CALCA,CALCA,Alianza para el Progreso,245
CUSCO,CALCA,COYA,Acción Popular,257
CUSCO,CALCA,COYA,Avanza Pais,36
CUSCO,CALCA,COYA,Podemos Perú,20
CUSCO,CALCA,COYA,Renovación Popular,67
CUSCO,CALCA,COYA,Somos Perú,6
CUSCO,CALCA,COYA,Fuerza Popular,87
CUSCO,CALCA,COYA,Perú Libre,738
CUSCO,CALCA,COYA,Alianza para el Progreso,36
CUSCO,CALCA,LAMAY,Acción Popular,283
CUSCO,CALCA,LAMAY,Avanza Pais,88
CUSCO,CALCA,LAMAY,Podemos Perú,14
CUSCO,CALCA,LAMAY,Renovación Popular,62
CUSCO,CALCA,LAMAY,Somos Perú,9
CUSCO,CALCA,LAMAY,Fuerza Popular,54
CUSCO,CALCA,LAMAY,Perú Libre,1386
CUSCO,CALCA,LAMAY,Alianza para el Progreso,31
CUSCO,CALCA,LARES,Acción Popular,423
CUSCO,CALCA,LARES,Avanza Pais,43
CUSCO,CALCA,LARES,Podemos Perú,18
CUSCO,CALCA,LARES,Renovación Popular,28
CUSCO,CALCA,LARES,Somos Perú,53
CUSCO,CALCA,LARES,Fuerza Popular,117
CUSCO,CALCA,LARES,Perú Libre,990
CUSCO,CALCA,LARES,Alianza para el Progreso,24
CUSCO,CALCA,PISAC,Acción Popular,523
CUSCO,CALCA,PISAC,Avanza Pais,172
CUSCO,CALCA,PISAC,Podemos Perú,37
CUSCO,CALCA,PISAC,Renovación Popular,195
CUSCO,CALCA,PISAC,Somos Perú,27
CUSCO,CALCA,PISAC,Fuerza Popular,222
CUSCO,CALCA,PISAC,Perú Libre,1865
CUSCO,CALCA,PISAC,Alianza para el Progreso,68
CUSCO,CALCA,SAN SALVADOR,Acción Popular,212
CUSCO,CALCA,SAN SALVADOR,Avanza Pais,58
CUSCO,CALCA,SAN SALVADOR,Podemos Perú,16
CUSCO,CALCA,SAN SALVADOR,Renovación Popular,64
CUSCO,CALCA,SAN SALVADOR,Somos Perú,18
CUSCO,CALCA,SAN SALVADOR,Fuerza Popular,186
CUSCO,CALCA,SAN SALVADOR,Perú Libre,1259
CUSCO,CALCA,SAN SALVADOR,Alianza para el Progreso,28
CUSCO,CALCA,TARAY,Acción Popular,231
CUSCO,CALCA,TARAY,Avanza Pais,53
CUSCO,CALCA,TARAY,Podemos Perú,21
CUSCO,CALCA,TARAY,Renovación Popular,55
CUSCO,CALCA,TARAY,Somos Perú,13
CUSCO,CALCA,TARAY,Fuerza Popular,178
CUSCO,CALCA,TARAY,Perú Libre,1097
CUSCO,CALCA,TARAY,Alianza para el Progreso,42
CUSCO,CALCA,YANATILE,Acción Popular,281
CUSCO,CALCA,YANATILE,Avanza Pais,69
CUSCO,CALCA,YANATILE,Podemos Perú,32
CUSCO,CALCA,YANATILE,Renovación Popular,70
CUSCO,CALCA,YANATILE,Somos Perú,28
CUSCO,CALCA,YANATILE,Fuerza Popular,234
CUSCO,CALCA,YANATILE,Perú Libre,1199
CUSCO,CALCA,YANATILE,Alianza para el Progreso,25
CUSCO,CANAS,CHECCA,Acción Popular,226
CUSCO,CANAS,CHECCA,Avanza Pais,49
CUSCO,CANAS,CHECCA,Podemos Perú,15
CUSCO,CANAS,CHECCA,Renovación Popular,35
CUSCO,CANAS,CHECCA,Somos Perú,8
CUSCO,CANAS,CHECCA,Fuerza Popular,41
CUSCO,CANAS,CHECCA,Perú Libre,1702
CUSCO,CANAS,CHECCA,Alianza para el Progreso,17
CUSCO,CANAS,KUNTURKANKI,Acción Popular,238
CUSCO,CANAS,KUNTURKANKI,Avanza Pais,78
CUSCO,CANAS,KUNTURKANKI,Podemos Perú,17
CUSCO,CANAS,KUNTURKANKI,Renovación Popular,54
CUSCO,CANAS,KUNTURKANKI,Somos Perú,9
CUSCO,CANAS,KUNTURKANKI,Fuerza Popular,46
CUSCO,CANAS,KUNTURKANKI,Perú Libre,1718
CUSCO,CANAS,KUNTURKANKI,Alianza para el Progreso,9
CUSCO,CANAS,LANGUI,Acción Popular,130
CUSCO,CANAS,LANGUI,Avanza Pais,47
CUSCO,CANAS,LANGUI,Podemos Perú,19
CUSCO,CANAS,LANGUI,Renovación Popular,22
CUSCO,CANAS,LANGUI,Somos Perú,7
CUSCO,CANAS,LANGUI,Fuerza Popular,15
CUSCO,CANAS,LANGUI,Perú Libre,783
CUSCO,CANAS,LANGUI,Alianza para el Progreso,21
CUSCO,CANAS,LAYO,Acción Popular,184
CUSCO,CANAS,LAYO,Avanza Pais,60
CUSCO,CANAS,LAYO,Podemos Perú,24
CUSCO,CANAS,LAYO,Renovación Popular,61
CUSCO,CANAS,LAYO,Somos Perú,11
CUSCO,CANAS,LAYO,Fuerza Popular,68
CUSCO,CANAS,LAYO,Perú Libre,1797
CUSCO,CANAS,LAYO,Alianza para el Progreso,35
CUSCO,CANAS,PAMPAMARCA,Acción Popular,72
CUSCO,CANAS,PAMPAMARCA,Avanza Pais,19
CUSCO,CANAS,PAMPAMARCA,Podemos Perú,7
CUSCO,CANAS,PAMPAMARCA,Renovación Popular,18
CUSCO,CANAS,PAMPAMARCA,Somos Perú,1
CUSCO,CANAS,PAMPAMARCA,Fuerza Popular,20
CUSCO,CANAS,PAMPAMARCA,Perú Libre,431
CUSCO,CANAS,PAMPAMARCA,Alianza para el Progreso,4
CUSCO,CANAS,QUEHUE,Acción Popular,88
CUSCO,CANAS,QUEHUE,Avanza Pais,17
CUSCO,CANAS,QUEHUE,Podemos Perú,14
CUSCO,CANAS,QUEHUE,Renovación Popular,22
CUSCO,CANAS,QUEHUE,Somos Perú,2
CUSCO,CANAS,QUEHUE,Fuerza Popular,24
CUSCO,CANAS,QUEHUE,Perú Libre,698
CUSCO,CANAS,QUEHUE,Alianza para el Progreso,9
CUSCO,CANAS,TUPAC AMARU,Acción Popular,73
CUSCO,CANAS,TUPAC AMARU,Avanza Pais,17
CUSCO,CANAS,TUPAC AMARU,Podemos Perú,8
CUSCO,CANAS,TUPAC AMARU,Renovación Popular,19
CUSCO,CANAS,TUPAC AMARU,Somos Perú,3
CUSCO,CANAS,TUPAC AMARU,Fuerza Popular,22
CUSCO,CANAS,TUPAC AMARU,Perú Libre,669
CUSCO,CANAS,TUPAC AMARU,Alianza para el Progreso,8
CUSCO,CANAS,YANAOCA,Acción Popular,207
CUSCO,CANAS,YANAOCA,Avanza Pais,88
CUSCO,CANAS,YANAOCA,Podemos Perú,41
CUSCO,CANAS,YANAOCA,Renovación Popular,67
CUSCO,CANAS,YANAOCA,Somos Perú,14
CUSCO,CANAS,YANAOCA,Fuerza Popular,81
CUSCO,CANAS,YANAOCA,Perú Libre,1879
CUSCO,CANAS,YANAOCA,Alianza para el Progreso,38
CUSCO,CANCHIS,CHECACUPE,Acción Popular,273
CUSCO,CANCHIS,CHECACUPE,Avanza Pais,58
CUSCO,CANCHIS,CHECACUPE,Podemos Perú,15
CUSCO,CANCHIS,CHECACUPE,Renovación Popular,50
CUSCO,CANCHIS,CHECACUPE,Somos Perú,8
CUSCO,CANCHIS,CHECACUPE,Fuerza Popular,66
CUSCO,CANCHIS,CHECACUPE,Perú Libre,1227
CUSCO,CANCHIS,CHECACUPE,Alianza para el Progreso,33
CUSCO,CANCHIS,COMBAPATA,Acción Popular,219
CUSCO,CANCHIS,COMBAPATA,Avanza Pais,66
CUSCO,CANCHIS,COMBAPATA,Podemos Perú,32
CUSCO,CANCHIS,COMBAPATA,Renovación Popular,65
CUSCO,CANCHIS,COMBAPATA,Somos Perú,12
CUSCO,CANCHIS,COMBAPATA,Fuerza Popular,50
CUSCO,CANCHIS,COMBAPATA,Perú Libre,1190
CUSCO,CANCHIS,COMBAPATA,Alianza para el Progreso,43
CUSCO,CANCHIS,MARANGANI,Acción Popular,473
CUSCO,CANCHIS,MARANGANI,Avanza Pais,132
CUSCO,CANCHIS,MARANGANI,Podemos Perú,62
CUSCO,CANCHIS,MARANGANI,Renovación Popular,166
CUSCO,CANCHIS,MARANGANI,Somos Perú,28
CUSCO,CANCHIS,MARANGANI,Fuerza Popular,108
CUSCO,CANCHIS,MARANGANI,Perú Libre,3461
CUSCO,CANCHIS,MARANGANI,Alianza para el Progreso,67
CUSCO,CANCHIS,PITUMARCA,Acción Popular,211
CUSCO,CANCHIS,PITUMARCA,Avanza Pais,55
CUSCO,CANCHIS,PITUMARCA,Podemos Perú,77
CUSCO,CANCHIS,PITUMARCA,Renovación Popular,94
CUSCO,CANCHIS,PITUMARCA,Somos Perú,21
CUSCO,CANCHIS,PITUMARCA,Fuerza Popular,91
CUSCO,CANCHIS,PITUMARCA,Perú Libre,1712
CUSCO,CANCHIS,PITUMARCA,Alianza para el Progreso,58
CUSCO,CANCHIS,SAN PABLO,Acción Popular,262
CUSCO,CANCHIS,SAN PABLO,Avanza Pais,45
CUSCO,CANCHIS,SAN PABLO,Podemos Perú,27
CUSCO,CANCHIS,SAN PABLO,Renovación Popular,36
CUSCO,CANCHIS,SAN PABLO,Somos Perú,7
CUSCO,CANCHIS,SAN PABLO,Fuerza Popular,110
CUSCO,CANCHIS,SAN PABLO,Perú Libre,1368
CUSCO,CANCHIS,SAN PABLO,Alianza para el Progreso,41
CUSCO,CANCHIS,SAN PEDRO,Acción Popular,138
CUSCO,CANCHIS,SAN PEDRO,Avanza Pais,59
CUSCO,CANCHIS,SAN PEDRO,Podemos Perú,11
CUSCO,CANCHIS,SAN PEDRO,Renovación Popular,35
CUSCO,CANCHIS,SAN PEDRO,Somos Perú,2
CUSCO,CANCHIS,SAN PEDRO,Fuerza Popular,35
CUSCO,CANCHIS,SAN PEDRO,Perú Libre,975
CUSCO,CANCHIS,SAN PEDRO,Alianza para el Progreso,46
CUSCO,CANCHIS,SICUANI,Acción Popular,3001
CUSCO,CANCHIS,SICUANI,Avanza Pais,1657
CUSCO,CANCHIS,SICUANI,Podemos Perú,436
CUSCO,CANCHIS,SICUANI,Renovación Popular,1417
CUSCO,CANCHIS,SICUANI,Somos Perú,176
CUSCO,CANCHIS,SICUANI,Fuerza Popular,781
CUSCO,CANCHIS,SICUANI,Perú Libre,14882
CUSCO,CANCHIS,SICUANI,Alianza para el Progreso,846
CUSCO,CANCHIS,TINTA,Acción Popular,259
CUSCO,CANCHIS,TINTA,Avanza Pais,86
CUSCO,CANCHIS,TINTA,Podemos Perú,23
CUSCO,CANCHIS,TINTA,Renovación Popular,73
CUSCO,CANCHIS,TINTA,Somos Perú,8
CUSCO,CANCHIS,TINTA,Fuerza Popular,56
CUSCO,CANCHIS,TINTA,Perú Libre,1677
CUSCO,CANCHIS,TINTA,Alianza para el Progreso,32
CUSCO,CHUMBIVILCAS,CAPACMARCA,Acción Popular,185
CUSCO,CHUMBIVILCAS,CAPACMARCA,Avanza Pais,27
CUSCO,CHUMBIVILCAS,CAPACMARCA,Podemos Perú,13
CUSCO,CHUMBIVILCAS,CAPACMARCA,Renovación Popular,21
CUSCO,CHUMBIVILCAS,CAPACMARCA,Somos Perú,43
CUSCO,CHUMBIVILCAS,CAPACMARCA,Fuerza Popular,52
CUSCO,CHUMBIVILCAS,CAPACMARCA,Perú Libre,702
CUSCO,CHUMBIVILCAS,CAPACMARCA,Alianza para el Progreso,15
CUSCO,CHUMBIVILCAS,CHAMACA,Acción Popular,178
CUSCO,CHUMBIVILCAS,CHAMACA,Avanza Pais,61
CUSCO,CHUMBIVILCAS,CHAMACA,Podemos Perú,16
CUSCO,CHUMBIVILCAS,CHAMACA,Renovación Popular,27
CUSCO,CHUMBIVILCAS,CHAMACA,Somos Perú,7
CUSCO,CHUMBIVILCAS,CHAMACA,Fuerza Popular,20
CUSCO,CHUMBIVILCAS,CHAMACA,Perú Libre,2061
CUSCO,CHUMBIVILCAS,CHAMACA,Alianza para el Progreso,18
CUSCO,CHUMBIVILCAS,COLQUEMARCA,Acción Popular,207
CUSCO,CHUMBIVILCAS,COLQUEMARCA,Avanza Pais,79
CUSCO,CHUMBIVILCAS,COLQUEMARCA,Podemos Perú,31
CUSCO,CHUMBIVILCAS,COLQUEMARCA,Renovación Popular,44
CUSCO,CHUMBIVILCAS,COLQUEMARCA,Somos Perú,37
CUSCO,CHUMBIVILCAS,COLQUEMARCA,Fuerza Popular,58
CUSCO,CHUMBIVILCAS,COLQUEMARCA,Perú Libre,2296
CUSCO,CHUMBIVILCAS,COLQUEMARCA,Alianza para el Progreso,26
CUSCO,CHUMBIVILCAS,LIVITACA,Acción Popular,349
CUSCO,CHUMBIVILCAS,LIVITACA,Avanza Pais,44
CUSCO,CHUMBIVILCAS,LIVITACA,Podemos Perú,21
CUSCO,CHUMBIVILCAS,LIVITACA,Renovación Popular,60
CUSCO,CHUMBIVILCAS,LIVITACA,Somos Perú,29
CUSCO,CHUMBIVILCAS,LIVITACA,Fuerza Popular,63
CUSCO,CHUMBIVILCAS,LIVITACA,Perú Libre,2325
CUSCO,CHUMBIVILCAS,LIVITACA,Alianza para el Progreso,33
CUSCO,CHUMBIVILCAS,LLUSCO,Acción Popular,179
CUSCO,CHUMBIVILCAS,LLUSCO,Avanza Pais,31
CUSCO,CHUMBIVILCAS,LLUSCO,Podemos Perú,10
CUSCO,CHUMBIVILCAS,LLUSCO,Renovación Popular,22
CUSCO,CHUMBIVILCAS,LLUSCO,Somos Perú,10
CUSCO,CHUMBIVILCAS,LLUSCO,Fuerza Popular,41
CUSCO,CHUMBIVILCAS,LLUSCO,Perú Libre,1447
CUSCO,CHUMBIVILCAS,LLUSCO,Alianza para el Progreso,10
CUSCO,CHUMBIVILCAS,QUIÑOTA,Acción Popular,122
CUSCO,CHUMBIVILCAS,QUIÑOTA,Avanza Pais,21
CUSCO,CHUMBIVILCAS,QUIÑOTA,Podemos Perú,1
CUSCO,CHUMBIVILCAS,QUIÑOTA,Renovación Popular,12
CUSCO,CHUMBIVILCAS,QUIÑOTA,Somos Perú,6
CUSCO,CHUMBIVILCAS,QUIÑOTA,Fuerza Popular,20
CUSCO,CHUMBIVILCAS,QUIÑOTA,Perú Libre,1218
CUSCO,CHUMBIVILCAS,QUIÑOTA,Alianza para el Progreso,1
CUSCO,CHUMBIVILCAS,SANTO TOMAS,Acción Popular,494
CUSCO,CHUMBIVILCAS,SANTO TOMAS,Avanza Pais,184
CUSCO,CHUMBIVILCAS,SANTO TOMAS,Podemos Perú,30
CUSCO,CHUMBIVILCAS,SANTO TOMAS,Renovación Popular,96
CUSCO,CHUMBIVILCAS,SANTO TOMAS,Somos Perú,77
CUSCO,CHUMBIVILCAS,SANTO TOMAS,Fuerza Popular,107
CUSCO,CHUMBIVILCAS,SANTO TOMAS,Perú Libre,4719
CUSCO,CHUMBIVILCAS,SANTO TOMAS,Alianza para el Progreso,39
CUSCO,CHUMBIVILCAS,VELILLE,Acción Popular,255
CUSCO,CHUMBIVILCAS,VELILLE,Avanza Pais,72
CUSCO,CHUMBIVILCAS,VELILLE,Podemos Perú,8
CUSCO,CHUMBIVILCAS,VELILLE,Renovación Popular,51
CUSCO,CHUMBIVILCAS,VELILLE,Somos Perú,28
CUSCO,CHUMBIVILCAS,VELILLE,Fuerza Popular,37
CUSCO,CHUMBIVILCAS,VELILLE,Perú Libre,2253
CUSCO,CHUMBIVILCAS,VELILLE,Alianza para el Progreso,15
CUSCO,CUSCO,CCORCA,Acción Popular,118
CUSCO,CUSCO,CCORCA,Avanza Pais,24
CUSCO,CUSCO,CCORCA,Podemos Perú,11
CUSCO,CUSCO,CCORCA,Renovación Popular,21
CUSCO,CUSCO,CCORCA,Somos Perú,6
CUSCO,CUSCO,CCORCA,Fuerza Popular,53
CUSCO,CUSCO,CCORCA,Perú Libre,549
CUSCO,CUSCO,CCORCA,Alianza para el Progreso,36
CUSCO,CUSCO,CUSCO,Acción Popular,7452
CUSCO,CUSCO,CUSCO,Avanza Pais,8077
CUSCO,CUSCO,CUSCO,Podemos Perú,1334
CUSCO,CUSCO,CUSCO,Renovación Popular,5252
CUSCO,CUSCO,CUSCO,Somos Perú,705
CUSCO,CUSCO,CUSCO,Fuerza Popular,3294
CUSCO,CUSCO,CUSCO,Perú Libre,13382
CUSCO,CUSCO,CUSCO,Alianza para el Progreso,2525
CUSCO,CUSCO,POROY,Acción Popular,282
CUSCO,CUSCO,POROY,Avanza Pais,157
CUSCO,CUSCO,POROY,Podemos Perú,56
CUSCO,CUSCO,POROY,Renovación Popular,153
CUSCO,CUSCO,POROY,Somos Perú,35
CUSCO,CUSCO,POROY,Fuerza Popular,196
CUSCO,CUSCO,POROY,Perú Libre,1600
CUSCO,CUSCO,POROY,Alianza para el Progreso,146
CUSCO,CUSCO,SAN JERONIMO,Acción Popular,2524
CUSCO,CUSCO,SAN JERONIMO,Avanza Pais,2427
CUSCO,CUSCO,SAN JERONIMO,Podemos Perú,427
CUSCO,CUSCO,SAN JERONIMO,Renovación Popular,1623
CUSCO,CUSCO,SAN JERONIMO,Somos Perú,269
CUSCO,CUSCO,SAN JERONIMO,Fuerza Popular,1295
CUSCO,CUSCO,SAN JERONIMO,Perú Libre,7416
CUSCO,CUSCO,SAN JERONIMO,Alianza para el Progreso,872
CUSCO,CUSCO,SAN SEBASTIAN,Acción Popular,5337
CUSCO,CUSCO,SAN SEBASTIAN,Avanza Pais,5078
CUSCO,CUSCO,SAN SEBASTIAN,Podemos Perú,1004
CUSCO,CUSCO,SAN SEBASTIAN,Renovación Popular,3427
CUSCO,CUSCO,SAN SEBASTIAN,Somos Perú,524
CUSCO,CUSCO,SAN SEBASTIAN,Fuerza Popular,2376
CUSCO,CUSCO,SAN SEBASTIAN,Perú Libre,13405
CUSCO,CUSCO,SAN SEBASTIAN,Alianza para el Progreso,1811
CUSCO,CUSCO,SANTIAGO,Acción Popular,5156
CUSCO,CUSCO,SANTIAGO,Avanza Pais,4523
CUSCO,CUSCO,SANTIAGO,Podemos Perú,1182
CUSCO,CUSCO,SANTIAGO,Renovación Popular,3057
CUSCO,CUSCO,SANTIAGO,Somos Perú,506
CUSCO,CUSCO,SANTIAGO,Fuerza Popular,2894
CUSCO,CUSCO,SANTIAGO,Perú Libre,14209
CUSCO,CUSCO,SANTIAGO,Alianza para el Progreso,2539
CUSCO,CUSCO,SAYLLA,Acción Popular,279
CUSCO,CUSCO,SAYLLA,Avanza Pais,148
CUSCO,CUSCO,SAYLLA,Podemos Perú,64
CUSCO,CUSCO,SAYLLA,Renovación Popular,114
CUSCO,CUSCO,SAYLLA,Somos Perú,19
CUSCO,CUSCO,SAYLLA,Fuerza Popular,129
CUSCO,CUSCO,SAYLLA,Perú Libre,1188
CUSCO,CUSCO,SAYLLA,Alianza para el Progreso,122
CUSCO,CUSCO,WANCHAQ,Acción Popular,5917
CUSCO,CUSCO,WANCHAQ,Avanza Pais,7216
CUSCO,CUSCO,WANCHAQ,Podemos Perú,772
CUSCO,CUSCO,WANCHAQ,Renovación Popular,4553
CUSCO,CUSCO,WANCHAQ,Somos Perú,577
CUSCO,CUSCO,WANCHAQ,Fuerza Popular,1999
CUSCO,CUSCO,WANCHAQ,Perú Libre,5200
CUSCO,CUSCO,WANCHAQ,Alianza para el Progreso,1243
CUSCO,ESPINAR,ALTO PICHIGUA,Acción Popular,125
CUSCO,ESPINAR,ALTO PICHIGUA,Avanza Pais,51
CUSCO,ESPINAR,ALTO PICHIGUA,Podemos Perú,12
CUSCO,ESPINAR,ALTO PICHIGUA,Renovación Popular,25
CUSCO,ESPINAR,ALTO PICHIGUA,Somos Perú,6
CUSCO,ESPINAR,ALTO PICHIGUA,Fuerza Popular,18
CUSCO,ESPINAR,ALTO PICHIGUA,Perú Libre,964
CUSCO,ESPINAR,ALTO PICHIGUA,Alianza para el Progreso,9
CUSCO,ESPINAR,CONDOROMA,Acción Popular,54
CUSCO,ESPINAR,CONDOROMA,Avanza Pais,14
CUSCO,ESPINAR,CONDOROMA,Podemos Perú,2
CUSCO,ESPINAR,CONDOROMA,Renovación Popular,10
CUSCO,ESPINAR,CONDOROMA,Somos Perú,1
CUSCO,ESPINAR,CONDOROMA,Fuerza Popular,16
CUSCO,ESPINAR,CONDOROMA,Perú Libre,321
CUSCO,ESPINAR,CONDOROMA,Alianza para el Progreso,1
CUSCO,ESPINAR,COPORAQUE,Acción Popular,478
CUSCO,ESPINAR,COPORAQUE,Avanza Pais,184
CUSCO,ESPINAR,COPORAQUE,Podemos Perú,53
CUSCO,ESPINAR,COPORAQUE,Renovación Popular,170
CUSCO,ESPINAR,COPORAQUE,Somos Perú,44
CUSCO,ESPINAR,COPORAQUE,Fuerza Popular,110
CUSCO,ESPINAR,COPORAQUE,Perú Libre,4533
CUSCO,ESPINAR,COPORAQUE,Alianza para el Progreso,38
CUSCO,ESPINAR,ESPINAR,Acción Popular,1237
CUSCO,ESPINAR,ESPINAR,Avanza Pais,737
CUSCO,ESPINAR,ESPINAR,Podemos Perú,159
CUSCO,ESPINAR,ESPINAR,Renovación Popular,587
CUSCO,ESPINAR,ESPINAR,Somos Perú,107
CUSCO,ESPINAR,ESPINAR,Fuerza Popular,362
CUSCO,ESPINAR,ESPINAR,Perú Libre,7205
CUSCO,ESPINAR,ESPINAR,Alianza para el Progreso,152
CUSCO,ESPINAR,OCORURO,Acción Popular,63
CUSCO,ESPINAR,OCORURO,Avanza Pais,19
CUSCO,ESPINAR,OCORURO,Podemos Perú,6
CUSCO,ESPINAR,OCORURO,Renovación Popular,19
CUSCO,ESPINAR,OCORURO,Somos Perú,2
